QuickSortMedian3Rising
N		T[ms]		Stdev[ms]	Samples
2000	0.186260	0.008469	5
4000	0.429700	0.013522	5
6000	1.066980	0.128348	5
8000	0.943680	0.015166	5
10000	1.925780	0.152222	5
12000	1.369860	0.040407	5
14000	1.765620	0.031381	5
16000	1.879320	0.081068	5
18000	2.069860	0.092224	5
20000	2.470820	0.339443	5
