QuickSortRising
N		T[ms]		Stdev[ms]	Samples
2000	26.968960	1.554382	5
4000	113.246280	1.970841	5
6000	251.042040	4.902046	5
8000	438.617640	5.697278	5
10000	684.234760	13.192515	5
12000	982.147360	14.463785	5
14000	1342.910580	24.733332	5
16000	1756.233760	20.821140	5
18000	2176.701520	45.236828	5
20000	2720.688680	23.560202	5
