InsertionSortRising
N		T[ms]		Stdev[ms]	Samples
2000	0.033380	0.001997	5
4000	0.059100	0.003286	5
6000	0.094360	0.005034	5
8000	0.070960	0.002050	5
10000	0.157860	0.011188	5
12000	0.114940	0.007571	5
14000	0.129120	0.009486	5
16000	0.150240	0.010219	5
18000	0.161640	0.011363	5
20000	0.171020	0.010403	5
