LinearSearch
N		T[ms]		Stdev[ms]	Samples
10000	0.019250	0.011223	50
20000	0.028916	0.019491	50
30000	0.058086	0.033901	50
40000	0.066146	0.040783	50
50000	0.061570	0.037368	50
60000	0.129672	0.082639	50
70000	0.072016	0.051261	50
80000	0.062130	0.041125	50
90000	0.061706	0.038263	50
100000	0.067436	0.037425	50
