QuickSortMedian3Random
N		T[ms]		Stdev[ms]	Samples
2000	0.346580	0.033411	5
4000	0.788220	0.021008	5
6000	1.150140	0.051799	5
8000	1.508920	0.039467	5
10000	2.079280	0.125501	5
12000	2.718980	0.403453	5
14000	3.198840	0.483313	5
16000	3.337240	0.330323	5
18000	3.842780	0.073504	5
20000	4.481940	0.103738	5
