QuickSortRandom
N		T[ms]		Stdev[ms]	Samples
2000	0.516160	0.072081	5
4000	1.350620	0.043301	5
6000	1.256060	0.115810	5
8000	1.823500	0.183041	5
10000	2.115880	0.120986	5
12000	2.467460	0.135238	5
14000	2.997320	0.042522	5
16000	3.325720	0.088658	5
18000	3.562820	0.160073	5
20000	4.207660	0.244877	5
