QuickSortMedian3Falling
N		T[ms]		Stdev[ms]	Samples
2000	27.746600	3.481626	5
4000	77.928340	5.794096	5
6000	174.080640	5.199367	5
8000	288.616840	10.080480	5
10000	425.019000	12.541035	5
12000	864.545460	151.299906	5
14000	881.828080	15.331379	5
16000	1079.577440	13.536389	5
18000	1344.154180	6.790012	5
20000	2062.030860	367.929424	5
