InsertionSortFalling
N		T[ms]		Stdev[ms]	Samples
2000	18.172100	1.322210	5
4000	70.500140	11.249816	5
6000	119.128640	4.092901	5
8000	212.321460	3.014869	5
10000	355.938920	20.942362	5
12000	496.422780	10.919731	5
14000	678.626060	12.565974	5
16000	876.584860	16.305914	5
18000	1105.740480	11.128078	5
20000	1325.709820	9.394857	5
