LinearSearch
N		T[ms]		Stdev[ms]	Samples
1000	0.002333	0.001214	50
2000	0.003687	0.002905	50
3000	0.006890	0.004075	50
4000	0.007901	0.004911	50
5000	0.009901	0.006776	50
6000	0.011383	0.006906	50
7000	0.014321	0.009276	50
8000	0.017340	0.011050	50
9000	0.018935	0.011716	50
10000	0.022468	0.012942	50
