BinarySearch
N		T[ms]		Stdev[ms]	Samples
1000	0.000069	0.000013	50
2000	0.000067	0.000010	50
3000	0.000074	0.000009	50
4000	0.000065	0.000007	50
5000	0.000081	0.000007	50
6000	0.000072	0.000015	50
7000	0.000080	0.000013	50
8000	0.000078	0.000009	50
9000	0.000075	0.000013	50
10000	0.000081	0.000012	50
