InsertionSortSame
N		T[ms]		Stdev[ms]	Samples
2000	0.029880	0.002966	5
4000	0.033360	0.002051	5
6000	0.086660	0.005556	5
8000	0.118240	0.016821	5
10000	0.092240	0.007302	5
12000	0.116280	0.009633	5
14000	0.137020	0.005636	5
16000	0.150400	0.019091	5
18000	0.270320	0.017082	5
20000	0.172580	0.012729	5
